8490,40,8,5, Phường 7, Quận Phú Nhuận,4,4,Sổ hồng,14/01/2024,21677385,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/khu-vip-hxh-phan-dang-luu-phu-nhuan-40m2-5x8-x-5tang-4pn-chi-8-49ty-id21677385
8490,80,20,4, Phường Bình Hưng Hòa, Quận Bình Tân,5,6,Sổ hồng,14/01/2024,22448201,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/mat-tien-kd-xam-uat-ngay-aeon-tan-phu-80m2-4-tang-san-thuong-id22448201
8600,84,20,4.1, Phường 12, Quận Bình Thạnh,2,3,Sổ hồng,14/01/2024,22273115,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/dien-tich-to-84m2-2-tang-hxh-bui-dinh-tuy-binh-thanh-8-x-ty-id22273115
8900,41,14,3, Phường 14, Quận 10,6,7,Sổ hồng,14/01/2024,22390655,https://mogi.vn/quan-10/mua-nha-hem-ngo/vip-q-10-hem-xe-hoi-do-cua-thanh-thai-41m2-4tang-6pn-gia-8-9-ty-id22390655
8900,63,15,4.1, Phường 9, Quận Tân Bình,4,5,Sổ hồng,14/01/2024,22405330,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/xe-hoi-vao-nha-ly-thuong-kiet-giap-q-10-63m2-4-1x15-4tang-4pn-id22405330
8950,51,17,3, Phường 1, Quận Phú Nhuận,4,3,Sổ hồng,14/01/2024,22385288,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/mat-tien-kd-51m2-3-tang-phan-dinh-phung-phu-nhuan-nhinh-8-ty-id22385288
8990,226,29,8, Phường Phước Long A, Quận 9 (TP. Thủ Đức),3,2,Sổ hồng,14/01/2024,22290676,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-2-mat-tien-hiem-co-tay-hoa-q9-226m2-vi-tri-vip-39tr-m2-id22290676
8990,75,15,5, Phường Phước Long B, Quận 9 (TP. Thủ Đức),3,3,Sổ hồng,14/01/2024,22280534,https://mogi.vn/quan-9/mua-duong-noi-bo/ban-nha-kdc-hung-phu-phuoc-long-b-q9-75m2-3-tang-3pn-compound-id22280534
9000,60,16,4, Phường 9, Quận Gò Vấp,4,5,Sổ hồng,14/01/2024,21898490,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-thiet-ke-dep-4x16-158-39-pham-van-chieu-p9-go-vap-id21898490
9350,60,15,4, Phường 25, Quận Bình Thạnh,5,5,Sổ hồng,14/01/2024,21695760,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/khu-vip-hem-6m-duong-d1-binh-thanh-canh-pearl-plaza-60m2-chi-9-35-ty-id21695760
9350,72,18,4, Phường 15, Quận Phú Nhuận,6,7,Sổ hồng,14/01/2024,22232099,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/nha-72m2-4-tang-noi-that-dep-nguyen-van-troi-phu-nhuan-nhinh-9-ty-id22232099
9500,71.6,16.24,5, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức),3,3,Sổ hồng,14/01/2024,22401577,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/mat-tien-kinh-doang-gan-cho-tan-lap-quan-2-id22401577
9500,78,14,5, Phường 11, Quận Gò Vấp,4,5,Sổ hồng,14/01/2024,22375533,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-rong-dep-co-ho-boi-3-lau-5x14-656-68-12-quang-trung-p11-go-v-id22375533
